meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.7225389396466595,-0.800721294168618,-0.6087693495826446,-0.7426346011931624,-0.05784504165472182,-0.10371552321684141,-0.3307516261622492,-0.5596450701300707,-0.4892817967166787,-0.46541259570279647,0.2233208422593449,-0.47742826764345114,0.06241822755912613,0.06407466117592664,0.2261941385997387,-0.29712223468969134,0.1793524277457568,-0.6662666805030211,0.2617955369781149,-0.17440314859277728,0.004014582289984053,-0.5402460646772628,0.20366755242128715,-0.004847956651098606,-0.22538978865338422,-0.3607219961136363,0.4355909429649679,-0.3228135459416561,0.29218867485076605,-0.6130417673825346,0.24426426360703718,-0.7119757899826094,0.1567500262517064,-0.4204835355637422,0.36458448585252967,-0.48716267982691264,blues
-0.7574746695212726,-0.8069137253399277,-0.7076511696548127,-0.5853146491642407,0.15804992710897592,-0.14712251774965313,-0.5371033532573082,-0.6077800208486226,-0.5772832344866479,-0.403779640729632,0.24379881926312796,-0.25559231624059064,0.10543929936201724,-0.1703555293742467,0.7013041528520138,-0.17237016807340377,0.4421879352511378,-0.30403156938946474,0.04542509489588731,-0.0831238020883307,0.3284299303288978,-0.014710666006396256,0.11431506900308205,-0.18607907817319647,-0.08113072965833873,-0.17115735510529495,-0.071223205692654,-0.06380230580507429,0.3328539271636884,-0.6598874290291078,-0.20476421695396685,-0.616611016711607,0.432353280337665,-0.487616633474954,0.11265485926207813,-0.5337706678163912,blues
-0.6179641016704424,-0.46797599371276544,-0.4592964762808097,-0.5227827121115962,0.15025627208423664,0.07830714856299825,-0.13140737688936244,-0.5503914107218814,-0.28701483010144946,-0.34160560373968774,-0.04546635310548652,-0.2779538466794307,0.21584208273208572,-0.1798142812646033,0.47439166154655565,-0.40894358983003964,0.20351875497921768,-0.7632156046102805,0.4417243430607125,-0.39100130518243037,0.11915951603288125,-0.765924228075881,0.33225486871765814,-0.13196775749214917,-0.33889465540327746,-0.2516964395018264,0.4134354307344684,-0.3717609073916144,0.026311830034223965,-0.7590281271758441,0.07296388690018549,-0.85062489747038,0.024062493473293867,-0.3807540364876436,0.26892422389636805,-0.4424121586822918,blues
-0.7970408358020695,-0.6558815484335528,-0.7914161539318427,-0.6113801710429702,0.06102373612278145,-0.2926921163544365,-0.5731881204423765,-0.7811641236018897,-0.7349793320566926,-0.49295195404433223,0.3013059503718569,-0.46327550760106384,0.2125810895291049,-0.10505475906282435,0.4954873697148966,-0.4055152109997505,0.47801845228574374,-0.53697984022,0.13973473685800192,-0.7062542324632909,0.2127147086603667,-0.21768492296982456,-0.10821098598743818,0.3961279048573876,-0.2024080326037948,-0.3910187706841801,0.0322571600302749,-0.46388234241102055,0.0010240567241727727,-0.6002909533262665,-0.07084824790454496,-0.8003876502578184,0.266815365821884,-0.4924459759763087,0.25670598031514874,-0.2412305824933627,blues
-0.7147219663588007,-0.8274098157805665,-0.5770820630494219,-0.7647671054718956,-0.19544380896573,-0.010935871428969568,-0.25490114813927733,-0.6219172077499389,-0.4245077806905013,-0.5034229011209654,0.19393663411108286,-0.6672698145786412,0.12344864528799186,-0.19711975181398655,0.2683743522204418,-0.7291683686008842,0.08890448190682729,-0.6554969033078778,0.18481257418718144,-0.5662397769326873,-0.11861153928565965,-0.2903737036990177,0.2477694351178349,-0.41661731434652727,-0.4142580077112681,-0.6522318213280832,0.14550754301805968,-0.2207908680566777,0.03428214695663717,-0.6674794462822503,0.20968634624035692,-0.6190186703548285,0.11427756405089781,-0.48482282787698794,0.3644114594125394,-0.4849800582046109,blues
-0.749043624021841,-0.597599133125934,-0.7309190791968574,-0.5149970236539922,0.19663264233173017,-0.10405207506992409,-0.49719233332958224,-0.6835039766739955,-0.676861199422413,-0.3458204570315957,0.22274287444234364,-0.19621391625874085,0.24994180198283153,0.11345746023410519,0.4576896494212426,-0.45550044970113546,0.32158745691992263,-0.3050447827274356,0.32371653091197017,-0.34984415109708245,0.37982015884078857,-0.2661060601426577,0.08421129421344091,0.0054421151694692416,-0.29685089136443665,-0.2858741122122166,0.2631150483157192,-0.19718870321763093,0.3369815336146419,-0.6629635930963318,0.0041557522632362925,-0.7923681739725545,0.25609728081447636,-0.5059514782025816,0.2707296200715065,-0.49513460503782936,blues
-0.956351083339557,-0.8900031602775417,-0.9174197019050992,-0.7598148371987967,-0.11342721906495878,-0.286842364126493,-0.6023265362204971,-0.6877013185256406,-0.8710097235391451,-0.5302392094085105,0.43277468931224927,-0.45166894817304426,0.3896720759809158,0.023077097300944205,0.2898733282348589,-0.49635575831564505,0.4259436007674447,-0.5787716866750615,0.3999624389638746,-0.3399253608628794,0.43261668309402057,-0.6578315157383023,0.196431990515326,-0.2545892564765764,-0.03797658533345616,-0.3747276541199258,0.33420009996785327,-0.5612366839664661,0.32935512003264633,-0.8354107391664596,0.008036861230877518,-0.8028371797561866,0.27757621981763736,-0.7307781630511698,0.2833968973550018,-0.5989094067769752,blues
-0.8390632909291575,-0.9324642654251036,-0.8011935759930211,-0.8357551779808926,0.03404030254497936,-0.33417103464456344,-0.5753216915640131,-0.7348325669674891,-0.6607606546811187,-0.6145140090849566,0.41029348217087014,-0.6913376476309421,0.09405455609765405,-0.15262881560268315,0.7015731862980136,-0.5028655467564385,0.21319330840824985,-0.8314072583340824,0.17807723267274855,-0.46306138954676346,0.301000582465833,-0.6495853342928437,-0.08758352093971579,-0.23265770876942415,-0.03491861626354542,-0.4817133951836531,-0.49201775855701235,-0.35607242527722716,-0.05330598906341963,-0.6204442875222921,-0.45790325389161113,-0.7564058269392522,-0.4812561926254981,-0.39072344606309484,0.08661453935440216,-0.7589508852348908,blues
-0.6249678441916238,-0.7077528310931026,-0.6348975170052462,-0.6846218531643671,0.34674126508947456,-0.27050033071089485,-0.6296015659090595,-0.8278607558241098,-0.5330222296589633,-0.5808713554545882,0.31094780174121395,-0.6129773584148536,-0.3405591546674973,0.06451363187257719,0.6859373951472755,-0.5279375478951065,0.204095419341417,-0.2709428132573669,0.05694050008067014,-0.07669746540032985,0.31555933605637954,-0.09128159186411056,0.10871546712944677,0.4380269147012552,0.08279188061272813,-0.170846716810229,-0.34491361399867515,-0.3404171252452983,0.5401958121995292,-0.7023740898795615,-0.22566632786984303,-0.7253585057509174,0.17835416485027683,-0.5398397590463089,-0.07707018422375478,-0.4460562012193837,blues
-0.7330777465209489,-0.670162681595396,-0.7288962026156027,-0.6555252664486158,0.05869901725410687,-0.20182202563105278,-0.5957827716935513,-0.8061972879658948,-0.6277539182330302,-0.5326090971762609,0.31042814740480495,-0.5865284628893551,-0.07364477721253729,0.5270711916892301,0.8915075896887071,-0.1061881669199658,0.40831833029070186,-0.5250410640155455,0.13056971694699304,-0.22913354627866633,0.22272462136211257,-0.3494172281586556,0.1536240822989273,-0.2886103571463654,0.20502563785620528,-0.7288414693657914,-0.10276975116275294,0.28983074172752943,-0.007394183379908187,-0.5358704990422002,-0.13511439360822108,-0.7827323247316007,0.053343507683967284,-0.43295328553276236,0.25258876575665834,-0.5956921864587139,blues
-0.8401254698897159,-0.7425318480533505,-0.7369731128227215,-0.6519146098097213,-0.123859564075679,-0.3827368222502272,-0.4344270010550515,-0.5227622341358579,-0.5834681242679457,-0.36725000762264726,0.12840443550211766,-0.292313272346611,0.18126535932592389,0.330169143699762,0.6578368076122675,-0.5775769333413346,0.3792933165190293,-0.6846503839108061,0.31939788042287387,-0.3694118615473354,0.49249327296825335,-0.5540480017443508,0.3050156162999136,-0.2279280305932494,0.4380165470712581,-0.5000519160775646,-0.04858508870426759,-0.33198443357356866,0.2311683026803163,-0.7566154332757835,-0.42588597216073093,-0.8413323551491348,0.2751335103065447,-0.6623048794407806,0.1031244192189898,-0.7583316967764939,blues
-0.7398159443019907,-0.8736982905344558,-0.6712640067426705,-0.7126104425707598,0.31544163243471646,-0.41656090128886714,-0.5265260647592458,-0.7941728946183044,-0.5021969373020742,-0.6253020971527208,0.31888744912678146,-0.466907363534647,-0.061237576394252397,-0.37581025190058215,0.8918232541123755,-0.2799301973145041,-0.08316242741200067,-0.4112779060170956,0.06133300698284938,-0.5623248491587018,0.1270125695399021,-0.36448236414991886,0.021874321141720013,-0.4987894787489955,0.02522984586331617,-0.6231349594370166,-0.6739254090273878,-0.19259631243241748,-0.12352925636655293,-0.5874945127083656,-0.1261074693157403,-0.8207081317837643,0.30175513628304707,-0.5185943457888098,0.08419618860575656,-0.5601746267432821,blues
-0.5978822806973869,-0.7315575014302436,-0.680307137056981,-0.788408311316672,0.33123806372303344,-0.19206470649211638,-0.7219263677158927,-0.8000154625483984,-0.6344221961936278,-0.7972949943020882,0.40022079056685267,-0.6615140013621016,-0.36190643640281867,-0.0822609876985343,0.14420825281511374,-0.5417827403712172,0.38452618569142716,-0.6404291490751708,0.05570188719016478,-0.4584809170470949,0.29031045444413084,-0.02832274197897311,0.15098503878288638,-0.09334165208827438,-0.06670805646227934,-0.4497037350432309,-0.4384876525136203,0.01975618710678151,0.22477292211919697,-0.7091698680413218,-0.19842298929003702,-0.6835544429434617,0.21306671161114743,-0.5697764417815268,-0.27512599956824874,-0.5718442471683519,blues
-0.6800683777705858,-0.2869691128736981,-0.3990076818019671,-0.09503984215004524,0.8535414642504882,0.46565964396320525,0.006967697638199377,-0.4380881233777043,-0.18630895941398473,0.2825995344952952,-0.07406649937595189,-0.20990577629963791,0.3830518695302942,-0.4735187872251272,-0.08237329768524004,-0.451282550097159,0.08389827386476065,-0.5269976514870427,0.36217272398324063,-0.22179565580154503,-0.6277746285215133,0.982222773658493,0.33015128874216093,-0.22137878107535758,-0.4640495030766656,-0.25050360151967466,-0.1543672182815116,-0.045035546117615066,-0.8979239664555649,-0.4143434616061189,-0.464182908707371,-0.6413135352015154,0.07401042578440059,-0.4451341410677342,0.04187617344196119,-0.1670692326548091,blues
-0.8900644775822151,-0.9377422699038919,-0.7404496286562675,-0.5014860332899335,0.9687352538042551,0.20231173101115463,-0.38747122996527406,-0.19874858729557732,-0.6089017792403368,0.1265393855759378,0.23095179089959506,-0.5440297145502792,0.2872696093028895,-0.75527782885415,0.04023467315445528,-0.5268493531004129,-0.007502302379743052,-0.4445370727596827,0.167883784147148,-0.3405864498171045,-0.5910206406677264,0.5636916272291441,0.46333239320908187,0.3409964991182681,-0.46384667661411016,1.0000000000000002,-0.43042516966138866,-0.25025335465276477,-0.5600844822797413,-0.7811942582156287,-0.3871570044709546,-0.7622521899677961,-0.36181060207259985,-0.3574955870843157,-0.4621399603516174,-0.3011597604640601,blues
-0.7608271718655348,-0.6100457443766918,-0.4496481933561576,-0.3107941762742691,0.9419471876977652,0.31634885588883344,0.0018827383538220221,-0.4618596812351712,-0.18385483481138554,0.10576372774029008,-0.08438989349891368,-0.4399552143568285,0.352739970668968,-0.6554428763732771,0.08679393724664664,-0.3397027376502658,0.01426690202550291,-0.3091783850957798,0.3898915968881562,-0.514268231313271,-0.8056446131203929,0.6099900435661691,0.3337342268006913,0.42028136541849226,-0.6646144140323182,-0.2486164306451608,-0.538055567562272,-0.09707768166511377,-1.0,-0.5918327255092696,-0.5952656960498125,-0.7738776883954641,-0.20264379089275786,-0.5156042042236636,-0.12161582777545742,-0.36974959588042866,blues
-0.867493174670351,-0.6589975803045243,-0.6886432161576955,-0.3661041220457577,0.8423528064691808,0.3407432271335751,-0.2929323734942417,-0.3891164376255304,-0.6302080428356294,0.0022230102971843024,0.11434598686464215,-0.4318320177730781,0.38543317780949576,-0.44163478657801514,-0.20330336991551662,0.04972455871009829,-0.1373057330889719,0.10372387766577407,0.3746181171281434,-0.053071707926445555,0.027262398267870747,-0.14155794720625026,0.4386199273344424,0.3004224970922449,-0.28624920409602495,0.48586874889743425,-0.27427288285488016,0.004402884558650344,-0.3281151972611276,-0.6165583666231566,-0.15009605813469507,-0.6801623219509486,-0.15752582250360647,-0.24260502014235819,-0.06366934682381724,-0.46425761447282377,blues
-0.8003933381463317,-0.611801860312903,-0.6193144854311834,-0.1745154514749654,0.9636996822948407,0.2366001709413832,-0.214434062008644,-0.25402929543108366,-0.48996349799517835,0.3312172853072972,0.047185670832650795,-0.3330550548547707,0.6054153663716453,-0.5611754449208819,0.11062471289150955,-0.4514464014885188,-0.010263586472376823,-0.33275267182771817,0.4121776770737615,-0.40293391693430947,-0.26731028015190306,0.36392924168828356,0.3557737205384643,0.14349593876440903,-0.4620969008563658,-0.36440656209108413,-0.44087184346142816,0.05261259818261621,-0.7271153709663294,-0.40573869100735027,-0.5902753217333796,-0.673805422802196,-0.5891645078641765,-0.3605000006666339,-0.3023370526984172,-0.5210462279374704,blues
-0.8087579974607284,-0.8123241809002082,-0.50929608276837,-0.3746632293885723,0.8101190944448367,0.3123561147637359,-0.07281591293283962,-0.43216022729035475,-0.3009835090263445,0.14526361874647908,-0.023608974408026007,-0.353361184021015,0.3055904201968681,-0.4444068829225234,-0.051510971051883125,-0.2795768717284297,-0.01350001436068829,-0.2105479609362444,0.5103285017984357,-0.3681363088436165,-0.32307333423616935,0.5402568330952275,0.4525390341425154,-0.18683807467817393,-0.5684138018064224,-0.2732774525396029,0.026251499416181323,0.46244506828194076,-0.488602594281621,-0.5490020543657571,-0.5971472018979171,-0.7987418248980465,-0.47145757564513957,-0.2623215648074846,-0.23974650943926304,-0.45327206999496694,blues
-0.7631340917954974,-0.7825010462034203,-0.44483989558470316,-0.3142869401267566,0.9460757824146229,0.2547319867905202,-0.04024220707482673,-0.29693461328881654,-0.2403740680833658,0.30875092026806494,0.05758492156624695,-0.35101509918857454,0.3323493901971937,-0.5934191413765124,-0.12048168690340744,-0.5109989592411659,-0.22440478253945378,-0.44190741128853117,0.43813718705185745,-0.20684440439628626,-0.784176126574335,0.01535186298154989,0.43985239604658377,-0.08291499913350919,-0.641205921138543,-0.28265313753856547,-0.30894711949918807,0.16629117525582737,-0.617395387853326,-0.5515535962454802,-0.23426429551001537,-0.6829458100996175,-0.5071506400447724,-0.2530205902380296,-0.3528175353460712,-0.5634091919373255,blues
-0.8656011683968565,-0.8153123392752465,-0.6816226701422109,-0.4148375578362087,0.9410334479248887,0.35586434647985077,-0.26868673031836865,-0.41454517773413646,-0.5961973463228413,-0.019638915295815185,0.06741105652388857,-0.33624186679377643,0.4011419757221113,-0.7308397702783791,0.045838161803203215,-0.33533450604136306,0.06799973349818578,-0.5074873273789944,0.38705891630763634,-0.3989376173880116,-0.27853166207865787,0.36482851593275223,0.31902893609563177,-0.3010771183296461,-0.5533752183021574,-0.22821644222504078,-0.6344472897899738,-0.0953657128375971,-0.7658888822251186,-0.4642686526699654,-0.5522032031584473,-0.6597237506389515,-0.3493022518809584,-0.28964283520121326,-0.25160662332362094,-0.22111607742354922,blues
-0.7783697212610056,-0.7268962564334005,-0.7063981825348269,-0.36734567867457746,0.5751650056054611,-0.004787526274024678,-0.44553799595367205,-0.3356906085611021,-0.6119012648657358,0.11933433315298259,-0.0671738148308314,-0.33544075867260614,0.3665264248236588,0.02147343152110648,-0.0512283201009755,-0.5005470909339764,0.21376140813141414,-0.15983195271026096,0.24340111379426765,0.17195426320770513,0.16522011405795078,0.1887795017205327,0.29666573814837555,0.48146555668936664,0.13938769756421845,0.021843634280199087,-0.43565343973831183,-0.21173714660657073,-0.20876245669333326,-0.6120710645584417,-0.4301195497699381,-0.6726615130453276,0.029627824883462328,-0.40465777628892363,-0.32603753937999214,-0.061883601909649144,blues
